visit_date,ssn,hosp_name
2019/4/23,100000159,American Mission Hospital
2019/1/5,100000091,Bahrain Defence Force Hospital
2020/9/10,100000237,American Mission Hospital
2019/5/17,100000220,Mayo Clinic
2019/2/1,100000241,Al-Hilal Hospital
2019/4/25,100000118,King Faisal Specialist Hospital & Research Centre
2020/8/14,100000121,Mayo Clinic
2020/9/14,100000219,Salamaniya Hospital
2021/7/19,100000125,King Hamad University Hospital
2021/9/12,100000243,Mayo Clinic
2021/10/13,100000019,Bahrain Defence Force Hospital
2020/5/24,100000133,Salamaniya Hospital
2021/3/25,100000165,Salamaniya Hospital
2021/4/24,100000191,American Mission Hospital
2019/4/3,100000074,St Thomas Hospital London
2020/10/14,100000234,King Hamad University Hospital
2021/5/21,100000209,Mayo Clinic
2021/4/4,100000119,King Faisal Specialist Hospital & Research Centre
2019/11/15,100000054,Al-Hilal Hospital
2021/5/1,100000044,St Thomas Hospital London
2019/8/12,100000082,Salamaniya Hospital
2019/3/7,100000240,Dar Al Shifa Hospital
2021/2/11,100000285,Salamaniya Hospital
2021/5/24,100000259,Al-Hilal Hospital
2019/1/3,100000254,Al-Hilal Hospital
2021/1/18,100000229,Bahrain Defence Force Hospital
2020/1/6,100000255,King Hamad University Hospital
2020/8/27,100000225,Mayo Clinic
2019/1/24,100000008,Al-Hilal Hospital
2019/10/25,100000116,Al-Hilal Hospital
2021/2/19,100000253,Bahrain Defence Force Hospital
2019/6/4,100000103,Bahrain Defence Force Hospital
2021/1/1,100000127,Al-Hilal Hospital
2019/4/12,100000090,American Mission Hospital
2019/11/24,100000228,King Hamad University Hospital
2019/7/2,100000073,Emirates Hospital
2020/8/16,100000221,Emirates Hospital
2020/6/7,100000218,King Faisal Specialist Hospital & Research Centre
2020/2/11,100000059,Dar Al Shifa Hospital
2020/5/11,100000166,American Mission Hospital
2021/2/6,100000202,Al-Hilal Hospital
2019/2/2,100000009,Emirates Hospital
2021/7/11,100000246,King Faisal Specialist Hospital & Research Centre
2020/5/23,100000141,Emirates Hospital
2021/5/3,100000277,Salamaniya Hospital
2019/9/18,100000238,Bahrain Defence Force Hospital
2019/2/16,100000079,St Thomas Hospital London
2019/11/3,100000141,American Mission Hospital
2020/6/25,100000047,Al-Hilal Hospital
2019/4/22,100000253,Mayo Clinic
2021/2/26,100000254,King Hamad University Hospital
2019/6/24,100000183,King Faisal Specialist Hospital & Research Centre
2020/4/11,100000169,Dar Al Shifa Hospital
2019/4/15,100000110,King Faisal Specialist Hospital & Research Centre
2020/3/20,100000118,Dar Al Shifa Hospital
2021/4/9,100000105,American Mission Hospital
2020/7/23,100000040,Dar Al Shifa Hospital
2020/3/13,100000049,Salamaniya Hospital
2020/8/26,100000094,St Thomas Hospital London
2020/11/27,100000037,Salamaniya Hospital
2021/3/26,100000058,Mayo Clinic
2019/7/21,100000192,King Hamad University Hospital
2019/2/25,100000263,St Thomas Hospital London
2019/7/23,100000020,King Faisal Specialist Hospital & Research Centre
2021/2/23,100000071,Emirates Hospital
2020/5/26,100000271,St Thomas Hospital London
2020/7/1,100000191,Dar Al Shifa Hospital
2019/6/19,100000267,Al-Hilal Hospital
2019/1/25,100000126,Salamaniya Hospital
2021/6/19,100000049,American Mission Hospital
2021/1/13,100000104,American Mission Hospital
2020/3/26,100000111,Emirates Hospital
2019/11/7,100000035,American Mission Hospital
2019/11/22,100000018,St Thomas Hospital London
2021/10/20,100000266,King Faisal Specialist Hospital & Research Centre
2021/11/13,100000018,American Mission Hospital
2020/5/17,100000298,Al-Hilal Hospital
2020/8/13,100000003,Al-Hilal Hospital
2020/10/25,100000046,Mayo Clinic
2019/1/24,100000278,King Hamad University Hospital
2019/2/18,100000032,American Mission Hospital
2020/7/4,100000217,King Hamad University Hospital
2020/2/21,100000018,King Faisal Specialist Hospital & Research Centre
2020/3/16,100000299,Mayo Clinic
2020/4/21,100000185,St Thomas Hospital London
2019/2/27,100000050,Dar Al Shifa Hospital
2021/1/17,100000068,Bahrain Defence Force Hospital
2019/5/8,100000059,Bahrain Defence Force Hospital
2020/4/18,100000282,Salamaniya Hospital
2019/10/17,100000285,Bahrain Defence Force Hospital
2019/6/15,100000148,St Thomas Hospital London
2020/9/3,100000255,King Hamad University Hospital
2019/5/10,100000215,King Faisal Specialist Hospital & Research Centre
2019/1/8,100000261,Emirates Hospital
2020/2/24,100000142,Emirates Hospital
2019/9/20,100000215,St Thomas Hospital London
2021/7/16,100000174,St Thomas Hospital London
2021/1/4,100000004,King Hamad University Hospital
2020/5/2,100000091,Dar Al Shifa Hospital
2020/2/8,100000245,American Mission Hospital
2021/11/13,100000001,King Faisal Specialist Hospital & Research Centre
2019/5/12,100000181,Al-Hilal Hospital
2019/6/7,100000240,St Thomas Hospital London
2021/5/23,100000113,Emirates Hospital
2021/5/27,100000077,Mayo Clinic
2019/3/14,100000083,Al-Hilal Hospital
2019/9/23,100000004,Mayo Clinic
2021/8/5,100000285,King Hamad University Hospital
2021/3/21,100000004,King Faisal Specialist Hospital & Research Centre
2020/4/15,100000014,Salamaniya Hospital
2021/5/3,100000001,Al-Hilal Hospital
2019/4/18,100000219,King Hamad University Hospital
2021/3/24,100000073,Emirates Hospital
2020/6/16,100000189,Mayo Clinic
2019/6/2,100000059,Dar Al Shifa Hospital
2021/11/16,100000226,King Hamad University Hospital
2019/1/19,100000297,American Mission Hospital
2020/9/4,100000096,Mayo Clinic
2019/1/10,100000182,Salamaniya Hospital
2021/8/11,100000257,Emirates Hospital
2021/2/8,100000197,St Thomas Hospital London
2021/3/25,100000143,King Hamad University Hospital
2019/8/19,100000233,Salamaniya Hospital
2019/10/27,100000183,King Faisal Specialist Hospital & Research Centre
2021/11/9,100000064,Al-Hilal Hospital
2020/6/1,100000244,American Mission Hospital
2019/10/13,100000079,Mayo Clinic
2021/10/22,100000274,Mayo Clinic
2019/4/24,100000201,Al-Hilal Hospital
2020/4/21,100000232,St Thomas Hospital London
2021/9/6,100000097,Mayo Clinic
2020/1/18,100000219,St Thomas Hospital London
2019/7/21,100000140,Mayo Clinic
2019/7/11,100000225,Emirates Hospital
2019/2/9,100000231,Emirates Hospital
2019/5/21,100000220,Al-Hilal Hospital
2019/6/23,100000219,King Hamad University Hospital
2020/9/1,100000228,King Faisal Specialist Hospital & Research Centre
2020/7/17,100000276,Emirates Hospital
2020/3/4,100000225,St Thomas Hospital London
2020/5/20,100000083,American Mission Hospital
2021/7/27,100000015,Bahrain Defence Force Hospital
2019/1/18,100000107,Dar Al Shifa Hospital
2021/10/15,100000202,Mayo Clinic
2019/2/12,100000153,King Hamad University Hospital
2021/8/10,100000034,Dar Al Shifa Hospital
2021/3/23,100000118,Dar Al Shifa Hospital
2020/11/8,100000090,St Thomas Hospital London
2021/10/23,100000153,Emirates Hospital
2019/2/14,100000186,King Faisal Specialist Hospital & Research Centre
2021/4/9,100000165,Salamaniya Hospital
2019/5/23,100000270,Mayo Clinic
2020/5/1,100000215,King Hamad University Hospital
2021/6/20,100000221,King Hamad University Hospital
2020/11/18,100000014,American Mission Hospital
2020/9/12,100000244,Emirates Hospital
2019/11/13,100000287,King Hamad University Hospital
2019/2/18,100000205,American Mission Hospital
2019/3/22,100000019,Bahrain Defence Force Hospital
2020/11/2,100000028,King Faisal Specialist Hospital & Research Centre
2020/6/5,100000089,Bahrain Defence Force Hospital
2021/5/7,100000006,American Mission Hospital
2021/6/21,100000190,Mayo Clinic
2020/8/23,100000071,Bahrain Defence Force Hospital
2021/4/5,100000191,St Thomas Hospital London
2021/5/12,100000066,Emirates Hospital
2021/8/24,100000053,Mayo Clinic
2019/9/14,100000058,King Hamad University Hospital
2021/1/3,100000274,Mayo Clinic
2020/7/2,100000010,American Mission Hospital
2021/4/25,100000297,Emirates Hospital
2020/11/25,100000274,American Mission Hospital
2019/3/3,100000154,King Faisal Specialist Hospital & Research Centre
2019/8/1,100000221,American Mission Hospital
2020/2/17,100000208,Mayo Clinic
2020/10/12,100000121,Salamaniya Hospital
2021/7/24,100000246,King Faisal Specialist Hospital & Research Centre
2021/3/19,100000063,American Mission Hospital
2021/4/19,100000217,King Hamad University Hospital
2019/11/19,100000075,King Faisal Specialist Hospital & Research Centre
2019/10/19,100000010,King Hamad University Hospital
2019/2/8,100000022,Bahrain Defence Force Hospital
2020/4/3,100000094,Bahrain Defence Force Hospital
2020/11/6,100000165,American Mission Hospital
2019/5/17,100000290,St Thomas Hospital London
2021/9/8,100000080,Salamaniya Hospital
2021/3/15,100000177,Dar Al Shifa Hospital
2020/4/26,100000117,Bahrain Defence Force Hospital
2019/1/1,100000179,King Hamad University Hospital
2021/9/2,100000205,Emirates Hospital
2021/10/16,100000065,St Thomas Hospital London
2021/6/14,100000111,St Thomas Hospital London
2019/7/26,100000194,Salamaniya Hospital
2021/1/26,100000286,Salamaniya Hospital
2020/11/16,100000204,Salamaniya Hospital
2020/7/1,100000176,King Hamad University Hospital
2020/10/27,100000192,Mayo Clinic
2019/5/10,100000270,Salamaniya Hospital
2020/8/8,100000258,Emirates Hospital
2020/1/22,100000010,King Faisal Specialist Hospital & Research Centre
2019/5/9,100000202,Emirates Hospital
2021/9/18,100000074,American Mission Hospital
2021/10/23,100000134,American Mission Hospital
2021/8/20,100000197,St Thomas Hospital London
2021/11/14,100000199,Salamaniya Hospital
2021/6/26,100000185,Bahrain Defence Force Hospital
2019/5/8,100000173,St Thomas Hospital London
2020/5/19,100000167,King Hamad University Hospital
2019/5/7,100000264,Emirates Hospital
2021/2/16,100000188,Dar Al Shifa Hospital
2021/10/10,100000175,King Faisal Specialist Hospital & Research Centre
2019/3/3,100000036,American Mission Hospital
2020/8/2,100000190,St Thomas Hospital London
2021/5/11,100000173,King Faisal Specialist Hospital & Research Centre
2019/8/27,100000100,American Mission Hospital
2021/8/7,100000139,Dar Al Shifa Hospital
2020/3/18,100000062,American Mission Hospital
2020/4/8,100000242,American Mission Hospital
2020/5/23,100000185,King Faisal Specialist Hospital & Research Centre
2019/11/21,100000047,St Thomas Hospital London
2019/7/18,100000285,Dar Al Shifa Hospital
2021/7/7,100000114,American Mission Hospital
2020/8/15,100000098,Dar Al Shifa Hospital
2020/3/11,100000173,St Thomas Hospital London
2020/8/3,100000117,Dar Al Shifa Hospital
2020/1/26,100000048,Mayo Clinic
2019/1/7,100000295,Al-Hilal Hospital
2019/4/19,100000297,King Faisal Specialist Hospital & Research Centre
2019/1/17,100000144,Emirates Hospital
2021/9/3,100000078,Emirates Hospital
2021/3/15,100000173,King Faisal Specialist Hospital & Research Centre
2019/2/12,100000040,King Hamad University Hospital
2019/1/13,100000243,Mayo Clinic
2021/3/22,100000181,Mayo Clinic
2020/4/15,100000031,Emirates Hospital
2021/8/17,100000025,American Mission Hospital
2021/1/16,100000073,Al-Hilal Hospital
2019/3/25,100000170,St Thomas Hospital London
2019/7/15,100000113,Bahrain Defence Force Hospital
2020/5/11,100000253,American Mission Hospital
2020/10/17,100000241,King Hamad University Hospital
2021/1/2,100000095,Emirates Hospital
2019/10/9,100000189,Bahrain Defence Force Hospital
2019/9/7,100000156,Bahrain Defence Force Hospital
2020/9/3,100000271,Emirates Hospital
2019/6/7,100000068,Emirates Hospital
2019/10/23,100000091,Dar Al Shifa Hospital
2021/4/12,100000169,Emirates Hospital
2019/2/8,100000168,Emirates Hospital
2021/10/8,100000039,Dar Al Shifa Hospital
2021/8/11,100000157,Bahrain Defence Force Hospital
2021/11/15,100000173,King Faisal Specialist Hospital & Research Centre
2021/6/13,100000192,King Faisal Specialist Hospital & Research Centre
2020/6/19,100000116,Dar Al Shifa Hospital
2020/10/22,100000206,Emirates Hospital
2021/8/12,100000164,King Hamad University Hospital
2021/11/19,100000120,King Faisal Specialist Hospital & Research Centre
2021/10/19,100000181,St Thomas Hospital London
2019/2/27,100000015,Dar Al Shifa Hospital
2021/7/24,100000236,Bahrain Defence Force Hospital
2019/9/1,100000224,Emirates Hospital
2021/10/19,100000187,Dar Al Shifa Hospital
2020/4/3,100000027,Emirates Hospital
2019/6/14,100000268,King Faisal Specialist Hospital & Research Centre
2021/8/17,100000175,American Mission Hospital
2021/1/15,100000284,Mayo Clinic
2020/8/9,100000018,Al-Hilal Hospital
2021/7/19,100000109,Dar Al Shifa Hospital
2020/10/8,100000142,Al-Hilal Hospital
2019/7/11,100000108,Bahrain Defence Force Hospital
2019/9/16,100000188,King Faisal Specialist Hospital & Research Centre
2021/7/13,100000066,Mayo Clinic
2020/9/12,100000127,Emirates Hospital
2021/7/13,100000108,King Hamad University Hospital
2021/9/13,100000026,King Faisal Specialist Hospital & Research Centre
2020/11/6,100000247,American Mission Hospital
2021/9/25,100000262,St Thomas Hospital London
2020/3/19,100000206,Bahrain Defence Force Hospital
2019/9/10,100000078,Dar Al Shifa Hospital
2020/3/25,100000071,American Mission Hospital
2021/7/21,100000011,King Hamad University Hospital
2019/10/20,100000037,Emirates Hospital
2019/9/1,100000172,Emirates Hospital
2019/8/17,100000117,Dar Al Shifa Hospital
2021/2/6,100000218,Emirates Hospital
2021/8/14,100000234,Mayo Clinic
2020/7/3,100000106,St Thomas Hospital London
2020/11/16,100000213,Salamaniya Hospital
2020/11/16,100000050,American Mission Hospital
2019/3/22,100000213,Salamaniya Hospital
2019/4/6,100000223,St Thomas Hospital London
2020/6/26,100000275,Bahrain Defence Force Hospital
2020/10/22,100000254,Emirates Hospital
2021/3/12,100000025,Bahrain Defence Force Hospital
2019/7/9,100000255,Dar Al Shifa Hospital
2019/11/10,100000251,Salamaniya Hospital
2020/1/15,100000029,Salamaniya Hospital
2021/9/16,100000077,King Hamad University Hospital
2019/10/26,100000043,American Mission Hospital
2019/8/17,100000229,Dar Al Shifa Hospital
2020/11/2,100000178,Bahrain Defence Force Hospital
2021/6/27,100000133,Bahrain Defence Force Hospital
2021/11/18,100000037,Emirates Hospital
2019/2/26,100000124,Dar Al Shifa Hospital
2020/2/2,100000224,King Hamad University Hospital
2021/2/19,100000290,Al-Hilal Hospital
2021/3/3,100000140,Mayo Clinic
2020/2/21,100000101,Salamaniya Hospital
2020/2/23,100000224,Dar Al Shifa Hospital
2020/3/11,100000017,American Mission Hospital
2019/1/7,100000070,Al-Hilal Hospital
2020/8/15,100000140,King Hamad University Hospital
2019/5/26,100000131,Al-Hilal Hospital
2021/3/20,100000063,Salamaniya Hospital
2019/8/13,100000197,Dar Al Shifa Hospital
2019/8/22,100000046,St Thomas Hospital London
2020/9/18,100000076,Emirates Hospital
2020/10/17,100000254,Mayo Clinic
2020/3/12,100000263,Salamaniya Hospital
2020/3/25,100000019,Salamaniya Hospital
2019/11/16,100000071,Dar Al Shifa Hospital
2020/10/14,100000143,Bahrain Defence Force Hospital
2021/4/13,100000065,Emirates Hospital
2019/9/4,100000100,Dar Al Shifa Hospital
2019/2/25,100000243,King Faisal Specialist Hospital & Research Centre
2019/11/21,100000048,Al-Hilal Hospital
2021/7/23,100000228,American Mission Hospital
2020/9/18,100000293,Salamaniya Hospital
2020/11/2,100000086,Al-Hilal Hospital
2021/8/18,100000089,Emirates Hospital
2019/1/23,100000159,Dar Al Shifa Hospital
2019/5/6,100000129,Dar Al Shifa Hospital
2019/7/16,100000163,Dar Al Shifa Hospital
2021/9/8,100000230,King Faisal Specialist Hospital & Research Centre
2021/1/5,100000002,St Thomas Hospital London
2020/7/15,100000024,King Hamad University Hospital
2021/8/6,100000162,American Mission Hospital
2020/3/4,100000099,Emirates Hospital
2020/3/26,100000127,King Hamad University Hospital
2021/1/27,100000049,Emirates Hospital
2020/2/4,100000135,Dar Al Shifa Hospital
2021/1/19,100000208,Al-Hilal Hospital
2020/1/18,100000267,Emirates Hospital
2020/10/19,100000173,King Hamad University Hospital
2019/8/20,100000264,King Faisal Specialist Hospital & Research Centre
2020/7/18,100000021,American Mission Hospital
2021/11/1,100000188,King Faisal Specialist Hospital & Research Centre
2021/5/23,100000201,Salamaniya Hospital
2019/9/17,100000004,King Hamad University Hospital
2020/6/1,100000089,Mayo Clinic
2019/5/26,100000069,Bahrain Defence Force Hospital
2019/5/16,100000279,St Thomas Hospital London
2019/10/23,100000032,Bahrain Defence Force Hospital
2019/9/26,100000081,Dar Al Shifa Hospital
2020/5/5,100000116,King Faisal Specialist Hospital & Research Centre
2019/1/21,100000189,Mayo Clinic
2019/9/8,100000159,Mayo Clinic
2020/6/20,100000234,King Faisal Specialist Hospital & Research Centre
2021/6/13,100000049,Salamaniya Hospital
2020/10/20,100000165,Al-Hilal Hospital
2021/1/16,100000097,Bahrain Defence Force Hospital
2020/1/17,100000299,Emirates Hospital
2019/9/4,100000069,American Mission Hospital
2019/10/24,100000045,American Mission Hospital
2021/8/11,100000248,King Hamad University Hospital
2019/3/13,100000046,Dar Al Shifa Hospital
2021/9/24,100000125,Dar Al Shifa Hospital
2020/2/20,100000039,Dar Al Shifa Hospital
2019/9/26,100000254,King Hamad University Hospital
2019/3/11,100000136,Dar Al Shifa Hospital
2019/9/6,100000127,Dar Al Shifa Hospital
2019/4/7,100000055,Salamaniya Hospital
2020/9/24,100000241,Emirates Hospital
2021/5/11,100000156,Al-Hilal Hospital
2019/9/27,100000117,Al-Hilal Hospital
2021/7/21,100000092,Emirates Hospital
2021/1/27,100000257,Dar Al Shifa Hospital
2021/6/21,100000124,Dar Al Shifa Hospital
2019/6/21,100000290,Dar Al Shifa Hospital
2019/6/20,100000176,American Mission Hospital
2020/7/1,100000108,Dar Al Shifa Hospital
2021/9/13,100000271,American Mission Hospital
2020/5/3,100000118,King Hamad University Hospital
2020/6/19,100000148,Bahrain Defence Force Hospital
2019/8/3,100000191,Emirates Hospital
2020/1/24,100000238,Bahrain Defence Force Hospital
2020/9/6,100000215,Dar Al Shifa Hospital
2020/3/20,100000067,Mayo Clinic
2021/7/4,100000052,Bahrain Defence Force Hospital
2021/10/2,100000216,Al-Hilal Hospital
2019/3/20,100000238,Bahrain Defence Force Hospital
2020/11/26,100000186,Salamaniya Hospital
2019/3/11,100000090,Salamaniya Hospital
2021/7/27,100000130,Al-Hilal Hospital
2019/8/26,100000200,Al-Hilal Hospital
2021/8/13,100000114,Bahrain Defence Force Hospital
2021/11/11,100000089,Mayo Clinic
2019/11/3,100000216,King Hamad University Hospital
2020/5/1,100000242,Mayo Clinic
2019/1/10,100000262,American Mission Hospital
2019/11/18,100000050,King Faisal Specialist Hospital & Research Centre
2020/10/8,100000236,King Faisal Specialist Hospital & Research Centre
2019/5/26,100000066,Mayo Clinic
2021/5/25,100000017,Emirates Hospital
2019/5/19,100000241,Salamaniya Hospital
2020/4/27,100000100,King Faisal Specialist Hospital & Research Centre
2020/9/5,100000031,Bahrain Defence Force Hospital
2020/8/21,100000258,Emirates Hospital
2019/1/8,100000264,Salamaniya Hospital
2020/8/23,100000214,St Thomas Hospital London
2020/9/1,100000108,American Mission Hospital
2020/10/13,100000157,Mayo Clinic
2021/10/1,100000149,King Hamad University Hospital
2019/3/25,100000220,Dar Al Shifa Hospital
2021/2/26,100000096,St Thomas Hospital London
2020/2/27,100000244,King Hamad University Hospital
2019/8/8,100000243,Bahrain Defence Force Hospital
2020/8/24,100000071,Bahrain Defence Force Hospital
2019/7/18,100000293,Bahrain Defence Force Hospital
2020/8/21,100000056,American Mission Hospital
2020/3/22,100000057,Mayo Clinic
2019/3/4,100000078,Mayo Clinic
2021/1/24,100000203,Salamaniya Hospital
2019/4/20,100000011,Salamaniya Hospital
2019/1/21,100000012,Salamaniya Hospital
2021/8/16,100000208,King Hamad University Hospital
2019/4/27,100000039,Bahrain Defence Force Hospital
2020/10/11,100000113,St Thomas Hospital London
2020/2/15,100000073,Dar Al Shifa Hospital
2019/1/23,100000275,American Mission Hospital
2021/11/17,100000103,Mayo Clinic
2020/11/26,100000199,Mayo Clinic
2021/6/10,100000047,Salamaniya Hospital
2021/2/3,100000257,St Thomas Hospital London
2019/5/13,100000230,Dar Al Shifa Hospital
2019/7/4,100000007,Emirates Hospital
2019/2/9,100000213,Dar Al Shifa Hospital
2021/11/18,100000127,American Mission Hospital
2019/11/18,100000074,Emirates Hospital
2019/7/3,100000046,American Mission Hospital
2020/4/23,100000068,Bahrain Defence Force Hospital
2021/2/27,100000110,Bahrain Defence Force Hospital
2020/8/13,100000027,Al-Hilal Hospital
2020/11/19,100000008,Dar Al Shifa Hospital
2020/6/20,100000003,King Hamad University Hospital
2021/10/23,100000066,Bahrain Defence Force Hospital
2019/9/27,100000244,Salamaniya Hospital
2020/5/17,100000172,American Mission Hospital
2019/8/18,100000203,King Hamad University Hospital
2021/5/27,100000183,King Hamad University Hospital
2021/5/23,100000016,Al-Hilal Hospital
2021/5/12,100000054,Dar Al Shifa Hospital
2020/9/5,100000147,King Hamad University Hospital
2019/1/4,100000207,Salamaniya Hospital
2020/7/23,100000192,Mayo Clinic
2021/3/17,100000298,Dar Al Shifa Hospital
2019/5/9,100000033,Dar Al Shifa Hospital
2020/3/27,100000240,Emirates Hospital
2019/6/6,100000022,Salamaniya Hospital
2021/4/20,100000054,Emirates Hospital
2021/5/11,100000159,King Faisal Specialist Hospital & Research Centre
2021/9/20,100000005,St Thomas Hospital London
2019/11/8,100000127,Salamaniya Hospital
2019/6/5,100000298,King Hamad University Hospital
2019/8/25,100000140,Al-Hilal Hospital
2019/3/27,100000189,Emirates Hospital
2021/6/6,100000257,Salamaniya Hospital
2020/11/9,100000120,King Hamad University Hospital
2020/1/21,100000138,Salamaniya Hospital
2021/8/16,100000079,Al-Hilal Hospital
2021/2/21,100000126,King Hamad University Hospital
2020/3/20,100000162,Emirates Hospital
2019/9/8,100000128,King Faisal Specialist Hospital & Research Centre
2019/4/23,100000085,Mayo Clinic
2020/10/25,100000116,St Thomas Hospital London
2019/10/25,100000087,St Thomas Hospital London
2021/11/21,100000120,Al-Hilal Hospital
2020/9/15,100000216,American Mission Hospital
2021/2/9,100000028,American Mission Hospital
2020/8/6,100000288,Bahrain Defence Force Hospital
2019/2/23,100000091,Mayo Clinic
2020/4/15,100000294,Emirates Hospital
2019/5/22,100000046,King Faisal Specialist Hospital & Research Centre
2021/8/9,100000191,King Faisal Specialist Hospital & Research Centre
2021/1/26,100000201,St Thomas Hospital London
2019/11/15,100000088,Al-Hilal Hospital
2019/5/20,100000178,Bahrain Defence Force Hospital
2021/9/2,100000198,Bahrain Defence Force Hospital
2019/5/4,100000147,Mayo Clinic
2020/1/4,100000134,Emirates Hospital
2021/7/14,100000284,Bahrain Defence Force Hospital
2020/9/17,100000001,King Faisal Specialist Hospital & Research Centre
2021/7/21,100000111,Al-Hilal Hospital
2019/11/10,100000040,Emirates Hospital
2021/11/18,100000086,Salamaniya Hospital
2021/9/1,100000155,American Mission Hospital
2021/1/7,100000083,King Faisal Specialist Hospital & Research Centre
2021/10/5,100000044,Bahrain Defence Force Hospital
2019/2/22,100000250,St Thomas Hospital London
2020/3/1,100000257,Mayo Clinic
2020/1/9,100000059,Dar Al Shifa Hospital
2021/10/20,100000127,Bahrain Defence Force Hospital
2021/2/20,100000196,King Faisal Specialist Hospital & Research Centre
2019/8/18,100000274,Dar Al Shifa Hospital
2020/8/7,100000036,King Hamad University Hospital
2021/3/5,100000220,American Mission Hospital
2021/9/4,100000294,Emirates Hospital
2019/3/3,100000213,Mayo Clinic
2021/6/11,100000104,Al-Hilal Hospital
2019/7/25,100000024,American Mission Hospital
2021/7/27,100000083,American Mission Hospital
2020/5/19,100000207,American Mission Hospital
2021/6/14,100000002,American Mission Hospital
2020/4/4,100000046,Al-Hilal Hospital
2019/8/4,100000200,Dar Al Shifa Hospital
2019/6/10,100000213,St Thomas Hospital London
2021/7/27,100000110,St Thomas Hospital London
2019/1/8,100000174,St Thomas Hospital London
2019/5/19,100000025,Bahrain Defence Force Hospital
2019/3/23,100000254,King Hamad University Hospital
2021/2/14,100000035,Emirates Hospital
2019/10/15,100000037,Salamaniya Hospital
2020/8/18,100000024,Mayo Clinic
2021/9/11,100000137,St Thomas Hospital London
2020/4/23,100000268,Dar Al Shifa Hospital
2021/7/9,100000180,King Hamad University Hospital
2020/10/15,100000103,Mayo Clinic
2019/9/7,100000028,Emirates Hospital
2020/3/7,100000209,American Mission Hospital
2020/11/26,100000136,King Hamad University Hospital
2019/9/15,100000147,Bahrain Defence Force Hospital
2021/4/10,100000245,Mayo Clinic
2019/7/24,100000296,American Mission Hospital
2020/1/16,100000225,King Faisal Specialist Hospital & Research Centre
2020/1/9,100000180,Bahrain Defence Force Hospital
2019/2/10,100000076,King Hamad University Hospital
2020/4/4,100000118,Emirates Hospital
2021/11/27,100000205,American Mission Hospital
2021/3/20,100000256,Dar Al Shifa Hospital
2020/7/3,100000122,Emirates Hospital
2020/11/20,100000097,American Mission Hospital
2021/6/4,100000264,Al-Hilal Hospital
2019/7/9,100000224,American Mission Hospital
2021/9/12,100000077,Bahrain Defence Force Hospital
2021/11/19,100000282,Bahrain Defence Force Hospital
2019/10/15,100000276,Mayo Clinic
2021/6/5,100000045,Emirates Hospital
2021/8/11,100000243,Salamaniya Hospital
2020/3/10,100000074,American Mission Hospital
2020/8/24,100000229,King Faisal Specialist Hospital & Research Centre
2020/8/13,100000284,King Faisal Specialist Hospital & Research Centre
2020/5/1,100000294,Salamaniya Hospital
2019/4/1,100000153,Bahrain Defence Force Hospital
2020/7/9,100000286,Salamaniya Hospital
2020/3/14,100000273,King Hamad University Hospital
2020/4/11,100000285,Mayo Clinic
2020/4/14,100000248,American Mission Hospital
2019/4/20,100000078,Mayo Clinic
2021/7/5,100000269,American Mission Hospital
2019/7/25,100000096,King Faisal Specialist Hospital & Research Centre
2019/9/12,100000223,Emirates Hospital
2021/7/21,100000297,Al-Hilal Hospital
2020/6/11,100000013,American Mission Hospital
2019/11/7,100000272,Mayo Clinic
2019/5/13,100000213,Mayo Clinic
2019/5/9,100000135,Mayo Clinic
2020/5/25,100000229,Emirates Hospital
2021/3/9,100000233,Mayo Clinic
2019/5/6,100000280,Dar Al Shifa Hospital
2021/2/1,100000073,Bahrain Defence Force Hospital
2020/2/3,100000265,American Mission Hospital
2020/9/18,100000021,American Mission Hospital
2019/3/2,100000171,Emirates Hospital
2019/2/14,100000016,King Hamad University Hospital
2020/10/17,100000181,King Faisal Specialist Hospital & Research Centre
2020/2/6,100000228,St Thomas Hospital London
2020/3/3,100000139,King Faisal Specialist Hospital & Research Centre
2020/11/9,100000080,American Mission Hospital
2019/2/3,100000158,Dar Al Shifa Hospital
2021/6/7,100000007,Salamaniya Hospital
2021/9/23,100000116,Bahrain Defence Force Hospital
2019/3/13,100000169,Bahrain Defence Force Hospital
2021/2/1,100000207,Emirates Hospital
2019/11/15,100000264,American Mission Hospital
2021/2/22,100000114,Al-Hilal Hospital
2020/7/14,100000127,King Faisal Specialist Hospital & Research Centre
2021/10/24,100000293,Bahrain Defence Force Hospital
2019/5/16,100000130,Dar Al Shifa Hospital
2020/2/25,100000141,St Thomas Hospital London
2020/8/17,100000066,American Mission Hospital
2020/7/4,100000062,King Hamad University Hospital
2019/4/26,100000290,American Mission Hospital
2020/9/18,100000293,St Thomas Hospital London
2020/9/8,100000116,Dar Al Shifa Hospital
2019/7/4,100000084,Bahrain Defence Force Hospital
2021/11/8,100000265,Dar Al Shifa Hospital
2019/11/7,100000095,St Thomas Hospital London
2020/11/16,100000254,Bahrain Defence Force Hospital
2021/2/5,100000057,Mayo Clinic
2020/6/12,100000054,Al-Hilal Hospital
2021/1/3,100000216,Mayo Clinic
2021/8/6,100000230,Salamaniya Hospital
2019/7/23,100000109,St Thomas Hospital London
2019/2/2,100000260,Emirates Hospital
2021/4/1,100000142,Emirates Hospital
2021/4/24,100000286,Salamaniya Hospital
2021/9/14,100000073,Emirates Hospital
2019/8/12,100000074,Emirates Hospital
2021/1/9,100000286,Al-Hilal Hospital
2020/5/25,100000037,Al-Hilal Hospital
