nurse_id,name,gender,doc_id,hosp_name
20771,Isaiah Houston,M,960,American Mission Hospital
20772,Shannon Mckay,F,1531,Bahrain Defence Force Hospital
20773,Steven Jones,F,935,Al-Hilal Hospital
20774,Valerie Carson,F,44,Bahrain Defence Force Hospital
20775,Matthew Gray,F,2997,St Thomas Hospital London
20776,Courtney Cook,F,2588,Al-Hilal Hospital
20777,William Jackson,F,48,Bahrain Defence Force Hospital
20778,Kevin Morgan,F,2464,Mayo Clinic
20779,Andrew Hall,M,1800,Al-Hilal Hospital
20780,Kathryn Estrada,F,2290,American Mission Hospital
20781,Robert Carter,M,1890,St Thomas Hospital London
20782,Jared Parks,M,2684,American Mission Hospital
20783,Vanessa Holland,F,272,St Thomas Hospital London
20784,Heather Riggs,M,2221,Bahrain Defence Force Hospital
20785,Melinda Roberts,F,196,Mayo Clinic
20786,Shane Gomez,F,774,Salamaniya Hospital
20787,Dominique Smith,F,1874,St Thomas Hospital London
20788,Darren Warren,F,2814,Dar Al Shifa Hospital
20789,Joy Mcclain,F,937,King Faisal Specialist Hospital & Research Centre
20790,William Pope,F,2009,King Hamad University Hospital
20791,Stephen Ramirez,F,1103,Mayo Clinic
20792,Cory Smith,F,2758,Al-Hilal Hospital
20793,Marcus Cruz,F,1884,Dar Al Shifa Hospital
20794,Jonathon Smith,M,197,Mayo Clinic
20795,Dale Alvarado,M,1906,King Faisal Specialist Hospital & Research Centre
20796,Daniel Ochoa,M,421,King Faisal Specialist Hospital & Research Centre
20797,Donald Bruce,M,1770,Bahrain Defence Force Hospital
20798,Kelly Villanueva,F,925,Emirates Hospital
20799,James Crawford,F,71,American Mission Hospital
20800,Rebecca Young,F,2995,Mayo Clinic
20801,Andrea Herrera,F,2499,Mayo Clinic
20802,Brittany Short,F,1010,King Hamad University Hospital
20803,Carolyn Smith,F,2825,American Mission Hospital
20804,Carla Rivera,F,770,Mayo Clinic
20805,Joyce Mccall,F,2129,Salamaniya Hospital
20806,George Berry,F,1671,American Mission Hospital
20807,Anna Parsons,F,1414,Al-Hilal Hospital
20808,Timothy Santiago,F,432,American Mission Hospital
20809,Susan Green,F,1868,King Faisal Specialist Hospital & Research Centre
20810,Christopher Johnson,M,383,King Faisal Specialist Hospital & Research Centre
20811,Brandon Singh,F,1972,King Faisal Specialist Hospital & Research Centre
20812,Beverly Miller,M,2686,Bahrain Defence Force Hospital
20813,Mary Spencer,F,2117,Salamaniya Hospital
20814,Daniel Pennington,F,2643,Dar Al Shifa Hospital
20815,Kristina Bond,F,2081,King Faisal Specialist Hospital & Research Centre
20816,Derek Baird,F,1555,Emirates Hospital
20817,Jonathan Powell,F,1040,King Hamad University Hospital
20818,Eric Benton,F,2605,American Mission Hospital
20819,Patrick Conley,F,491,Mayo Clinic
20820,Ashley Hernandez,M,2863,St Thomas Hospital London
20821,Patricia Rogers,M,1192,Emirates Hospital
20822,Matthew Gonzales,M,1466,Salamaniya Hospital
20823,Dr. Logan Hardy PhD,M,459,Salamaniya Hospital
20824,Jennifer Hardin,F,2896,Salamaniya Hospital
20825,Heidi Mueller,F,2852,Al-Hilal Hospital
20826,Jonathan Mosley,F,1197,Mayo Clinic
20827,Alex Marks,M,2510,Dar Al Shifa Hospital
20828,Dale Rodriguez,F,792,St Thomas Hospital London
20829,Mr. Matthew Snyder,F,1413,Emirates Hospital
20830,Andrew Smith,F,1032,Dar Al Shifa Hospital
20831,Derek Villarreal,F,276,American Mission Hospital
20832,Nancy Johnson,F,1723,Mayo Clinic
20833,Adam Mcmillan,F,2731,Dar Al Shifa Hospital
20834,Miguel Gonzalez,F,1482,Salamaniya Hospital
20835,Steve Summers,F,558,Dar Al Shifa Hospital
20836,Thomas Mcdowell,F,635,American Mission Hospital
20837,Destiny Mitchell,F,919,St Thomas Hospital London
20838,Richard Powers,F,2607,King Hamad University Hospital
20839,Amanda Johnson,F,408,Al-Hilal Hospital
20840,Ryan Bailey,F,1060,Al-Hilal Hospital
20841,Craig Nunez,F,1624,King Faisal Specialist Hospital & Research Centre
20842,Emily Sanchez,F,1208,Al-Hilal Hospital
20843,Susan Lloyd,F,2478,Salamaniya Hospital
20844,Ian Thompson,F,2144,American Mission Hospital
20845,Brenda Swanson,F,1531,Bahrain Defence Force Hospital
20846,Thomas Berry,F,1525,King Hamad University Hospital
20847,Sarah Hicks,F,1691,Salamaniya Hospital
20848,Matthew Morrison,F,866,King Faisal Specialist Hospital & Research Centre
20849,Melissa Potts,F,599,St Thomas Hospital London
20850,Dr. Mary Rodriguez DVM,F,211,Mayo Clinic
20851,Courtney Nunez,F,1277,King Faisal Specialist Hospital & Research Centre
20852,John Sexton,F,2532,King Hamad University Hospital
20853,Justin Nguyen,F,2016,Salamaniya Hospital
20854,Bryan Hutchinson,M,1636,Al-Hilal Hospital
20855,Deborah Rivera,F,975,King Faisal Specialist Hospital & Research Centre
20856,Rachel Barber,M,97,Salamaniya Hospital
20857,Jason Martinez,F,1831,Salamaniya Hospital
20858,William Case,F,2638,Mayo Clinic
20859,Ian Turner,F,2014,Mayo Clinic
20860,Joel Green,M,314,Dar Al Shifa Hospital
20861,Lindsey Castillo,F,487,Mayo Clinic
20862,David Fernandez,F,917,King Hamad University Hospital
20863,Megan Aguilar,M,2899,Salamaniya Hospital
20864,Sheri Gonzalez,F,2324,Emirates Hospital
20865,Katherine Ingram,F,1459,King Hamad University Hospital
20866,Calvin Griffin,F,347,American Mission Hospital
20867,Patrick Hayes,F,2978,King Faisal Specialist Hospital & Research Centre
20868,Hector Green,F,2877,Al-Hilal Hospital
20869,James Cummings,F,1075,Dar Al Shifa Hospital
20870,Michael Smith,F,556,King Hamad University Hospital
20871,Kristen Foster,F,2192,Bahrain Defence Force Hospital
20872,Calvin Wilson,F,239,Salamaniya Hospital
20873,Anne Stein,M,2533,Al-Hilal Hospital
20874,Steven Hernandez,F,1900,Mayo Clinic
20875,Benjamin Acosta,M,1912,King Faisal Specialist Hospital & Research Centre
20876,Frank Boyle,M,2941,King Hamad University Hospital
20877,Michael Hurst,M,2027,Dar Al Shifa Hospital
20878,Sara Castillo,F,1721,Al-Hilal Hospital
20879,Paige Williamson,M,2351,Mayo Clinic
20880,Thomas Hill,F,356,Mayo Clinic
20881,James Robbins,F,1695,Dar Al Shifa Hospital
20882,Kevin White,F,115,King Hamad University Hospital
20883,Joseph Norris,F,720,King Faisal Specialist Hospital & Research Centre
20884,Michelle Bailey,F,2526,American Mission Hospital
20885,Jason Cook,F,2765,American Mission Hospital
20886,Kimberly West,M,191,Bahrain Defence Force Hospital
20887,Mia Ford,M,2743,King Faisal Specialist Hospital & Research Centre
20888,Robert Pierce,F,1973,King Faisal Specialist Hospital & Research Centre
20889,Amber Brown,F,1240,St Thomas Hospital London
20890,Tara Lewis,F,47,Emirates Hospital
20891,Michelle Bowman,F,1800,Al-Hilal Hospital
20892,Taylor Harris,F,337,Mayo Clinic
20893,Dawn Reilly,F,1086,Emirates Hospital
20894,Mitchell Williams,F,2794,Al-Hilal Hospital
20895,Deborah Sandoval,M,2118,King Faisal Specialist Hospital & Research Centre
20896,Kenneth Page,F,267,Al-Hilal Hospital
20897,Rebecca Zimmerman,F,515,Bahrain Defence Force Hospital
20898,Rebecca Aguilar,M,2762,American Mission Hospital
20899,Bradley Santiago,M,1719,Emirates Hospital
20900,Maria Flynn,F,442,Mayo Clinic
20901,Jessica Nelson,F,2771,St Thomas Hospital London
20902,Tracy Patrick,F,868,Mayo Clinic
20903,Kevin Kelly,F,2186,American Mission Hospital
20904,Cynthia Lawrence,F,888,Mayo Clinic
20905,Megan Strong,F,2583,American Mission Hospital
20906,Mariah Mitchell,F,2184,American Mission Hospital
20907,Donna Rodgers,F,136,Mayo Clinic
20908,Thomas Vasquez,F,2137,Al-Hilal Hospital
20909,Michael Miller,F,1546,King Hamad University Hospital
20910,Amber Neal,M,2550,King Faisal Specialist Hospital & Research Centre
20911,Brian Perry,F,66,Al-Hilal Hospital
20912,Karen Sweeney,F,255,Emirates Hospital
20913,Brittany Hogan,F,1651,Al-Hilal Hospital
20914,Sheila Dickerson,M,1271,King Hamad University Hospital
20915,Curtis Romero,M,319,King Faisal Specialist Hospital & Research Centre
20916,Anthony Ayers,F,2866,American Mission Hospital
20917,Dr. Frank Norman DDS,M,180,King Hamad University Hospital
20918,Charles Scott,M,267,Al-Hilal Hospital
20919,Matthew Smith,F,173,King Hamad University Hospital
20920,Yvonne Hampton,F,1858,Salamaniya Hospital
20921,Timothy Simmons,F,1429,St Thomas Hospital London
20922,Kristina Humphrey,F,1055,American Mission Hospital
20923,Joseph Cardenas,F,2752,Mayo Clinic
20924,Tonya Douglas,F,108,King Faisal Specialist Hospital & Research Centre
20925,Robert Arnold,F,8,American Mission Hospital
20926,Robert Jones,F,815,Al-Hilal Hospital
20927,Stephanie Love,F,1479,Al-Hilal Hospital
20928,Nancy Hughes,F,526,Dar Al Shifa Hospital
20929,Colleen Harrison,F,2125,Bahrain Defence Force Hospital
20930,Samantha Strickland,F,581,Salamaniya Hospital
20931,Ashley Griffin,F,1253,St Thomas Hospital London
20932,Michael Manning,F,126,Al-Hilal Hospital
20933,Morgan Pugh,M,559,American Mission Hospital
20934,Sean Jackson,F,1617,Bahrain Defence Force Hospital
20935,Anne Simmons,F,505,King Faisal Specialist Hospital & Research Centre
20936,Stephanie Jones,F,331,St Thomas Hospital London
20937,Judith Davis MD,F,2263,Salamaniya Hospital
20938,Stephanie Ramirez,F,729,Mayo Clinic
20939,Monica Garrett,M,1976,St Thomas Hospital London
20940,Stephen Becker,M,1847,Salamaniya Hospital
20941,Matthew Jones,F,2264,Emirates Hospital
20942,Ryan Vega,F,1435,American Mission Hospital
20943,Russell Mitchell,F,697,Salamaniya Hospital
20944,Grant Curtis,F,1372,King Hamad University Hospital
20945,Lindsey Jackson,F,516,Dar Al Shifa Hospital
20946,Manuel Perry,F,2814,Dar Al Shifa Hospital
20947,Anthony Olson,F,859,King Hamad University Hospital
20948,Ashley Roberts,F,1934,Mayo Clinic
20949,Joel Potts,M,1941,Al-Hilal Hospital
20950,Derek Adams,F,1650,Bahrain Defence Force Hospital
20951,Michael Edwards,F,1151,Al-Hilal Hospital
20952,Jessica Terrell,F,1452,King Faisal Specialist Hospital & Research Centre
20953,Bruce Wood,F,1471,Emirates Hospital
20954,Christopher Adams,M,401,Mayo Clinic
20955,Caroline Chavez,F,1515,Emirates Hospital
20956,Christina Kline,F,2367,Bahrain Defence Force Hospital
20957,Allen Garrison,F,2552,Bahrain Defence Force Hospital
20958,Penny Stanton,F,476,Dar Al Shifa Hospital
20959,Bryan Harrison,F,913,Dar Al Shifa Hospital
20960,Billy Brown,F,1453,American Mission Hospital
20961,Marc Fischer,F,2273,Salamaniya Hospital
20962,Mark Warren,F,64,Salamaniya Hospital
20963,Taylor Chavez,F,2068,Mayo Clinic
20964,Lisa Edwards,F,1993,Emirates Hospital
20965,Robert Stevenson,M,2461,Al-Hilal Hospital
20966,Ashley Tran,F,1565,King Faisal Specialist Hospital & Research Centre
20967,Michael Zimmerman,F,1525,King Hamad University Hospital
20968,Thomas Chan,F,1109,Al-Hilal Hospital
20969,Brittany Li,M,984,Salamaniya Hospital
20970,Charles Williams,F,1629,American Mission Hospital
20971,Malik Clark,F,819,St Thomas Hospital London
20972,Kristina Jensen,F,1125,American Mission Hospital
20973,Andrea Marshall,M,2544,Dar Al Shifa Hospital
20974,Johnathan Smith,F,1750,St Thomas Hospital London
20975,Emily Graham,F,1362,King Faisal Specialist Hospital & Research Centre
20976,Maureen Herrera,M,857,Dar Al Shifa Hospital
20977,Diana Lopez,F,1695,Dar Al Shifa Hospital
20978,Michelle Logan,F,2743,King Faisal Specialist Hospital & Research Centre
20979,Sean Bradley,F,1448,Emirates Hospital
20980,Gary Ramirez,F,840,Mayo Clinic
20981,Thomas Mcmillan,F,2411,Al-Hilal Hospital
20982,Jonathan Jones,M,162,Salamaniya Hospital
20983,Alvin Jackson,F,658,King Faisal Specialist Hospital & Research Centre
20984,Katelyn Patel,F,378,King Faisal Specialist Hospital & Research Centre
20985,Patricia Hill,F,1030,Dar Al Shifa Hospital
20986,Holly Martin,F,1038,King Faisal Specialist Hospital & Research Centre
20987,William Martinez,M,1126,Salamaniya Hospital
20988,Donna Brown,F,2071,St Thomas Hospital London
20989,Daniel Terry,F,1406,St Thomas Hospital London
20990,Jennifer Carey,F,1005,Bahrain Defence Force Hospital
20991,Jeremy Flynn,F,1186,King Faisal Specialist Hospital & Research Centre
20992,Danielle Jordan,M,299,American Mission Hospital
20993,Kim Jones,F,766,King Hamad University Hospital
20994,Jacob Baker,F,2746,St Thomas Hospital London
20995,Donald Chambers,F,335,Dar Al Shifa Hospital
20996,Sarah Rivera,F,1372,King Hamad University Hospital
20997,Shannon Li,F,2780,Mayo Clinic
20998,Joyce Gomez,F,31,King Faisal Specialist Hospital & Research Centre
20999,Maria Wilson,F,1530,King Hamad University Hospital
21000,Mary Moore,M,1755,Bahrain Defence Force Hospital
21001,David Hendrix,F,2141,Salamaniya Hospital
21002,Jennifer Morgan,F,246,Dar Al Shifa Hospital
21003,Melinda May,F,335,Dar Al Shifa Hospital
21004,Robert Myers,F,684,King Hamad University Hospital
21005,Natalie Carpenter,M,512,King Faisal Specialist Hospital & Research Centre
21006,Christine Nixon,F,845,King Faisal Specialist Hospital & Research Centre
21007,Kristi Foster,F,2805,Salamaniya Hospital
21008,Eric Brooks,M,1890,St Thomas Hospital London
21009,Larry Davenport,M,1206,Salamaniya Hospital
21010,Krista Lambert,F,2943,Mayo Clinic
21011,Bryan May,M,255,Emirates Hospital
21012,Perry Allison,F,1976,St Thomas Hospital London
21013,Paul Armstrong,F,1255,King Faisal Specialist Hospital & Research Centre
21014,Jared Maldonado,F,2072,Dar Al Shifa Hospital
21015,Chad Kelly,F,2900,Emirates Hospital
21016,Patricia Whitaker,F,146,American Mission Hospital
21017,Michael Johnson,M,440,King Faisal Specialist Hospital & Research Centre
21018,Melissa Brooks,F,401,Mayo Clinic
21019,Matthew Jones,F,2531,Emirates Hospital
21020,Wendy Thompson,F,586,Mayo Clinic
21021,Zachary Stuart,F,2036,Bahrain Defence Force Hospital
21022,Carlos Johnson,F,2369,Dar Al Shifa Hospital
21023,Dr. Mark Parker MD,F,851,King Faisal Specialist Hospital & Research Centre
21024,Janice Stanton,F,1802,Emirates Hospital
21025,John Murphy,M,1165,Al-Hilal Hospital
21026,Ashley Li,F,2403,King Hamad University Hospital
21027,Robert Douglas,F,224,King Hamad University Hospital
21028,John Holden,F,2197,American Mission Hospital
21029,Phillip Johns,F,1555,Emirates Hospital
21030,Sharon Thomas,M,11,American Mission Hospital
21031,Brian Padilla,M,1542,King Hamad University Hospital
21032,Brandon Lewis,F,755,Emirates Hospital
21033,Troy Bell,F,752,Salamaniya Hospital
21034,Michael Hernandez,F,1176,Mayo Clinic
21035,Michele Estes,F,2876,Dar Al Shifa Hospital
21036,Karen Young,F,1927,Mayo Clinic
21037,Eric Rogers,F,292,Al-Hilal Hospital
21038,Steven Parker,F,175,Al-Hilal Hospital
21039,Nicholas Hernandez,F,258,St Thomas Hospital London
21040,Mariah Bates,F,2176,Dar Al Shifa Hospital
21041,Matthew Humphrey,F,1044,Emirates Hospital
21042,Jessica Andrade,M,1540,Mayo Clinic
21043,Jessica Williams,M,974,Bahrain Defence Force Hospital
21044,William Hall,M,1443,American Mission Hospital
21045,Austin Stuart,F,2595,Emirates Hospital
21046,Kathleen Becker,M,1991,Al-Hilal Hospital
21047,Hannah Smith,F,1068,Mayo Clinic
21048,Jillian Hart,F,1699,Mayo Clinic
21049,Matthew Gill,F,1815,Bahrain Defence Force Hospital
21050,Christopher Mendoza,M,1149,King Hamad University Hospital
21051,Richard King,F,2110,American Mission Hospital
21052,Ralph Lawson,F,1173,Al-Hilal Hospital
21053,Danielle Pollard,F,2203,Salamaniya Hospital
21054,Jade Johnson,F,1862,Salamaniya Hospital
21055,Sarah Lewis,F,2904,Mayo Clinic
21056,Kurt Schneider,F,375,King Faisal Specialist Hospital & Research Centre
21057,David Mcintyre,F,1479,Al-Hilal Hospital
21058,Mrs. Ashley Chaney,F,828,King Hamad University Hospital
21059,Scott Contreras,F,1248,Bahrain Defence Force Hospital
21060,Tanya Vazquez,F,1547,King Faisal Specialist Hospital & Research Centre
21061,Jason Flores,F,1739,Emirates Hospital
21062,Jennifer Wheeler,M,636,Emirates Hospital
21063,Benjamin Mitchell,F,2851,Mayo Clinic
21064,Bruce Ramirez,F,1391,American Mission Hospital
21065,Erin Miller,F,2458,St Thomas Hospital London
21066,Michael Sanchez,F,1671,American Mission Hospital
21067,Amanda Jones,F,2644,Salamaniya Hospital
21068,Jonathan Robinson,F,1721,Al-Hilal Hospital
21069,Steven Murphy,F,2683,King Hamad University Hospital
21070,Amanda Walsh,F,2195,Salamaniya Hospital
21071,Gina Fuller,F,2739,St Thomas Hospital London
21072,Nicholas Cole,M,1313,King Faisal Specialist Hospital & Research Centre
21073,Misty Tucker,F,2463,Emirates Hospital
21074,Joel Skinner,M,1786,Emirates Hospital
21075,Allison Wall,M,936,Dar Al Shifa Hospital
21076,Amanda Morgan,M,458,Mayo Clinic
21077,Shelley Hughes,F,1124,Bahrain Defence Force Hospital
21078,Patricia Hess,F,1244,Salamaniya Hospital
21079,Tyler Flores,M,1233,St Thomas Hospital London
21080,Randy Parsons,M,594,King Hamad University Hospital
21081,Gary Anderson,F,2608,Mayo Clinic
21082,Jason Sellers,F,2798,Dar Al Shifa Hospital
21083,Brittany Perez,F,2027,Dar Al Shifa Hospital
21084,Cynthia Bernard,F,2515,American Mission Hospital
21085,Tina Baxter,M,2639,Bahrain Defence Force Hospital
21086,Mark Johnson,F,2360,Dar Al Shifa Hospital
21087,Anna Davis,M,545,Salamaniya Hospital
21088,Rachael Robertson,F,2987,Emirates Hospital
21089,Stephanie Alexander,F,2192,Bahrain Defence Force Hospital
21090,Jake Cooper,F,2579,Emirates Hospital
21091,Juan Andrade MD,F,934,Salamaniya Hospital
21092,Rachel Bishop,F,522,Dar Al Shifa Hospital
21093,Terry Mendez,F,806,Mayo Clinic
21094,Russell Lee,F,630,Emirates Hospital
21095,Miss Alexandra Mitchell,F,66,Al-Hilal Hospital
21096,Lisa Williams,M,2827,Emirates Hospital
21097,Lisa Cannon,F,1313,King Faisal Specialist Hospital & Research Centre
21098,Jimmy Hayes,F,968,Dar Al Shifa Hospital
21099,Sarah Garcia,F,459,Salamaniya Hospital
21100,Martin Foster,F,2611,American Mission Hospital
21101,Nancy Flores,F,1781,King Faisal Specialist Hospital & Research Centre
21102,Christopher Woodward,F,1080,Mayo Clinic
21103,Daniel Wilcox,F,899,Dar Al Shifa Hospital
21104,Tyler Acosta,F,2729,Salamaniya Hospital
21105,David Houston,F,480,Dar Al Shifa Hospital
21106,David Davidson,F,594,King Hamad University Hospital
21107,Garrett Morris,F,418,Mayo Clinic
21108,Ann Adams,F,1925,St Thomas Hospital London
21109,Miguel Shepard,F,1808,Mayo Clinic
21110,Kimberly Nelson,F,2436,American Mission Hospital
21111,Marc Vargas PhD,M,2944,Bahrain Defence Force Hospital
21112,James Taylor,F,1579,Bahrain Defence Force Hospital
21113,Cindy Lee,F,733,Al-Hilal Hospital
21114,Ryan Jones,F,1193,Al-Hilal Hospital
21115,Stephanie Ross,F,2338,Dar Al Shifa Hospital
21116,Gerald Roberts,F,1293,Salamaniya Hospital
21117,Debbie Lopez,F,1472,Al-Hilal Hospital
21118,Logan Wright,F,194,Mayo Clinic
21119,Jeremy Moore,F,2288,St Thomas Hospital London
21120,Alexandra Macdonald,F,2819,Salamaniya Hospital
21121,Christopher Johnson,F,89,Al-Hilal Hospital
21122,Anna Mercado,M,1143,Mayo Clinic
21123,Rachael Fry,F,288,Salamaniya Hospital
21124,Mrs. Diane Thompson,F,2910,Al-Hilal Hospital
21125,Jessica Rodriguez,F,1775,Dar Al Shifa Hospital
21126,Ashley Myers,F,1629,American Mission Hospital
21127,Steven Long,F,641,Salamaniya Hospital
21128,Susan Parks,F,2071,St Thomas Hospital London
21129,Jordan Quinn DDS,M,1833,Al-Hilal Hospital
21130,Angel Adams,M,1965,Salamaniya Hospital
21131,Kristine Russell,F,2104,Emirates Hospital
21132,Frances Anderson,F,371,Dar Al Shifa Hospital
21133,Bradley Hamilton,F,2629,Emirates Hospital
21134,Miranda Lucero,F,180,King Hamad University Hospital
21135,James Barber,F,1603,Dar Al Shifa Hospital
21136,Joseph Smith,F,885,Emirates Hospital
21137,Stacy Wright DDS,M,1522,St Thomas Hospital London
21138,Mackenzie Esparza,F,982,Salamaniya Hospital
21139,Christopher Smith,F,1458,King Hamad University Hospital
21140,Kristi Bates,F,285,Al-Hilal Hospital
21141,Jennifer Rocha,M,310,Bahrain Defence Force Hospital
21142,Brandy Singh,F,2664,King Hamad University Hospital
21143,Dana Brown,F,485,American Mission Hospital
21144,Michael Caldwell,F,347,American Mission Hospital
21145,Amber Thompson,M,624,St Thomas Hospital London
21146,Erin Alvarez,F,1847,Salamaniya Hospital
21147,Angel Ellis,F,1014,Salamaniya Hospital
21148,Eugene Berry,F,139,King Faisal Specialist Hospital & Research Centre
21149,Miss Jasmine Mcdaniel DDS,F,2525,Mayo Clinic
21150,Debbie Wright,F,17,Mayo Clinic
21151,Alfred Miller,F,652,Al-Hilal Hospital
21152,Barbara Burgess,M,2844,King Faisal Specialist Hospital & Research Centre
21153,Christian Drake,F,1255,King Faisal Specialist Hospital & Research Centre
21154,Carrie Hernandez,F,638,Bahrain Defence Force Hospital
21155,Anne Mitchell,F,2253,Emirates Hospital
21156,Dennis Little,F,765,Mayo Clinic
21157,Joel Pruitt,F,600,King Faisal Specialist Hospital & Research Centre
21158,Dana Williams,F,1217,Emirates Hospital
21159,Ronald Lopez,F,2769,Al-Hilal Hospital
21160,Kelly Lucas,F,1701,Bahrain Defence Force Hospital
21161,Erica Washington,M,1081,Al-Hilal Hospital
21162,Steven Nguyen,F,374,Al-Hilal Hospital
21163,William Foley,F,1053,Dar Al Shifa Hospital
21164,Christopher Robinson,M,2956,Bahrain Defence Force Hospital
21165,Martin Garcia,F,1719,Emirates Hospital
21166,Andrew Mejia,M,1865,Mayo Clinic
21167,David Jensen,F,406,Bahrain Defence Force Hospital
21168,Timothy Smith,F,1978,Salamaniya Hospital
21169,Kenneth Andrade,F,2972,St Thomas Hospital London
21170,Taylor Cooke,M,1467,Emirates Hospital
21171,Lindsey Smith,F,1215,Dar Al Shifa Hospital
21172,Anthony Lee PhD,M,1929,King Hamad University Hospital
21173,Virginia Cameron,M,1997,Al-Hilal Hospital
21174,Richard Wilson,M,2538,King Hamad University Hospital
21175,Philip Wiley,M,2960,Salamaniya Hospital
21176,Wesley Reyes,F,1914,St Thomas Hospital London
21177,Sylvia Crawford,F,1548,King Hamad University Hospital
21178,Nicole Baldwin,M,1390,Emirates Hospital
21179,Christopher Harmon,F,1562,Dar Al Shifa Hospital
21180,Paul Martin,F,1743,Emirates Hospital
21181,Jordan Walters,F,2661,King Hamad University Hospital
21182,Scott Shannon,F,1050,King Hamad University Hospital
21183,Douglas Schaefer,M,2938,King Hamad University Hospital
21184,Chad Weaver,M,574,Salamaniya Hospital
21185,Kristina Neal,F,139,King Faisal Specialist Hospital & Research Centre
21186,Jessica Watts,F,115,King Hamad University Hospital
21187,Angie Andrade,F,2563,King Hamad University Hospital
21188,David Harris,F,1751,Mayo Clinic
21189,Amanda Brady,F,2453,Bahrain Defence Force Hospital
21190,Matthew Williams,F,2942,Bahrain Defence Force Hospital
21191,Jennifer Gonzalez,F,1261,Dar Al Shifa Hospital
21192,Stephanie Hudson,F,714,Emirates Hospital
21193,Aaron Ross,F,1041,King Faisal Specialist Hospital & Research Centre
21194,Teresa Beltran,F,2703,Mayo Clinic
21195,Jeffrey Rivera,M,1815,Bahrain Defence Force Hospital
21196,Danny Mills,F,2656,Salamaniya Hospital
21197,Mikayla Weaver,F,2393,King Faisal Specialist Hospital & Research Centre
21198,Melissa Miranda,F,325,King Hamad University Hospital
21199,James Johnson,M,1217,Emirates Hospital
21200,Jason Garcia,F,53,Mayo Clinic
21201,Daniel Harvey,F,2333,King Faisal Specialist Hospital & Research Centre
21202,Stephanie Miller,F,977,Mayo Clinic
21203,Anita Maynard,F,15,Dar Al Shifa Hospital
21204,Sarah Carrillo,F,1476,St Thomas Hospital London
21205,Xavier Roman,F,2396,Al-Hilal Hospital
21206,Justin Graham,F,2590,King Hamad University Hospital
21207,Janet Arnold,M,1620,Al-Hilal Hospital
21208,Sally Grant,M,1051,King Faisal Specialist Hospital & Research Centre
21209,Daniel Cummings,F,673,St Thomas Hospital London
21210,Elizabeth Collins,F,2942,Bahrain Defence Force Hospital
21211,Erica Webb,F,1828,Dar Al Shifa Hospital
21212,Lisa Brown,F,958,Al-Hilal Hospital
21213,Debra Obrien,F,847,Bahrain Defence Force Hospital
21214,Cindy Acosta,F,936,Dar Al Shifa Hospital
21215,Christy Davis,F,732,King Hamad University Hospital
21216,Susan Smith,F,2439,King Hamad University Hospital
21217,Madison Brown,F,514,King Faisal Specialist Hospital & Research Centre
21218,Megan Morgan,F,1415,Dar Al Shifa Hospital
21219,Robert Murray MD,F,247,Emirates Hospital
21220,Rachael Rojas,F,2902,Salamaniya Hospital
21221,Damon Ruiz,M,123,Emirates Hospital
21222,Raymond Hooper,M,2730,Salamaniya Hospital
21223,Stephanie Taylor,F,258,St Thomas Hospital London
21224,Carolyn Harmon,F,2402,St Thomas Hospital London
21225,Kristopher Lopez,M,941,Emirates Hospital
21226,Taylor Love,F,290,King Hamad University Hospital
21227,Kerri Marshall,F,895,Emirates Hospital
21228,Joseph Shields,F,559,American Mission Hospital
21229,Tammy Lam,F,1427,King Faisal Specialist Hospital & Research Centre
21230,Darren Scott DDS,F,162,Salamaniya Hospital
21231,Donna Delgado,F,748,Mayo Clinic
21232,Kenneth Figueroa,F,59,Salamaniya Hospital
21233,Jose Schneider,F,2874,King Hamad University Hospital
21234,Leslie Hansen,M,759,King Faisal Specialist Hospital & Research Centre
21235,Shannon Mendez,F,126,Al-Hilal Hospital
21236,Michael Rodgers,F,1878,King Faisal Specialist Hospital & Research Centre
21237,Brandi Atkinson,F,1374,St Thomas Hospital London
21238,John Brown,F,1363,Mayo Clinic
21239,Gregory Stone,F,69,Emirates Hospital
21240,Joshua Walker,F,2150,Mayo Clinic
21241,Shaun Jacobs,F,695,Mayo Clinic
21242,Jesse White,M,2935,American Mission Hospital
21243,Robert Cook,F,68,Al-Hilal Hospital
21244,Cynthia Rodriguez,M,1828,Dar Al Shifa Hospital
21245,Nancy Butler,F,2694,Salamaniya Hospital
21246,Anna Park,F,809,Al-Hilal Hospital
21247,Toni Gordon DDS,F,2952,Mayo Clinic
21248,Michael Green,F,2757,Emirates Hospital
21249,Andrea Barnes,F,223,American Mission Hospital
21250,Lisa Stout,F,795,King Faisal Specialist Hospital & Research Centre
21251,Jason Smith,M,491,Mayo Clinic
21252,Jason Davis,F,2967,Bahrain Defence Force Hospital
21253,Kyle Gordon,F,530,Mayo Clinic
21254,Devin Ortega,M,173,King Hamad University Hospital
21255,Morgan Sellers,F,1684,Al-Hilal Hospital
21256,Robin Torres,F,2980,Al-Hilal Hospital
21257,Melissa Allen,F,590,St Thomas Hospital London
21258,Bradley Harper,F,1408,King Hamad University Hospital
21259,Alexis Zuniga,F,341,Mayo Clinic
21260,Leah Williams,F,1660,Al-Hilal Hospital
21261,Denise Gregory,F,1206,Salamaniya Hospital
21262,Anthony Crawford,M,649,Mayo Clinic
21263,Michael Beck,F,354,Al-Hilal Hospital
21264,Teresa Thompson,F,642,Salamaniya Hospital
21265,James Goodwin,M,225,Dar Al Shifa Hospital
